seed,frame_id,source,session_id,P_mean_px,Q_mean_px,gain_px,gain_normalized,G_hat_normalized,G_hat_px,tau_px,selected_Q,output_mean_px,output_normalized,symmetry_choice
1,TEX__shard_05_f1228,TEX,TEX,1.2772772415811746,1.1894092333095618,0.08786800827161279,0.00010154249942230044,-2.514011794119142e-05,-0.021754556996070873,1.0,False,1.2772772415811746,0.001476053982747154,0
1,G38__G__f25107,G38,G38,2.025313670123289,2.1430081413395863,-0.11769447121629728,-0.0001471180890203716,-5.8428420743439347e-05,-0.04674273659475148,1.0,False,2.025313670123289,0.002531642087654111,0
1,TEX__shard_01_f0396,TEX,TEX,1.276699507376044,1.4837014340554764,-0.2070019266794323,-0.0002613794037698391,0.0003725483547896147,0.29504324407523086,1.0,False,1.276699507376044,0.0016120765704175177,0
1,TEX__shard_06_f0180,TEX,TEX,4.138448724270178,4.050878924306547,0.08756979996363157,0.00011057357035224319,-9.426780889043584e-05,-0.07465629572463062,1.0,False,4.138448724270178,0.005225580637985765,0
1,TEX__shard_06_f0157,TEX,TEX,4.10041069322593,4.08483054690248,0.015580146323450172,1.9475182904312717e-05,-0.00012735217751469463,-0.1018817420117557,1.0,False,4.10041069322593,0.005125513366532413,0
1,TEX__shard_06_f0310,TEX,TEX,1.5950173319204193,1.853097734993119,-0.25808040307269975,-0.0002343089168357019,-0.0006348210736177862,-0.699225965323393,1.0,False,1.5950173319204193,0.0014481021376550158,0
1,G38__G__f4537,G38,G38,2.036271134344675,2.358365396932361,-0.3220942625876857,-0.0004026178282346071,0.0004559227090794593,0.36473816726356745,1.0,False,2.036271134344675,0.002545338917930844,0
1,TEX__shard_02_f1010,TEX,TEX,1.3840123694156454,1.3067184639255638,0.07729390549008164,9.661738186260205e-05,0.00019900461484212428,0.15920369187369943,1.0,False,1.3840123694156454,0.0017300154617695567,0
1,G38__G__f5785,G38,G38,4.256050002377531,4.253254441305872,0.002795561071659236,3.2306212930932216e-06,-1.1370778338459786e-05,-0.00983950218659907,1.0,False,4.256050002377531,0.004918399351579725,0
1,P0__shard_07_f1015,P0,P0,2.576841726457877,1.9251085126043743,0.6517332138535026,0.0005917028243359044,0.00015634149895049632,0.17220290892483092,1.0,False,2.576841726457877,0.0023394918273329907,0
1,TEX__shard_05_f0679,TEX,TEX,1.8301146763239087,1.9635271955306017,-0.13341251920669306,-0.00016676564900836632,-5.655150380334817e-05,-0.045241203042678535,1.0,False,1.8301146763239087,0.002287643345404886,0
1,P0__shard_02_f1202,P0,P0,3.966419263640379,4.691616960927919,-0.7251976972875402,-0.0006584005795098019,-0.0008171817753463984,-0.9000878191628772,1.0,False,3.966419263640379,0.003601076991181086,0
1,G38__G__f39772,G38,G38,1.717815725867374,1.0937058496572873,0.6241098762100867,0.0007801373452626084,-9.338382369605824e-06,-0.0074707058956846595,1.0,False,1.717815725867374,0.0021472696573342177,0
1,TEX__shard_05_f0496,TEX,TEX,4.41859432888978,3.7662377950796566,0.6523565338101234,0.0007538797596593403,-0.0005770070711150765,-0.4993028769822061,1.0,False,4.41859432888978,0.005106239698773534,0
1,G38__G__f37410,G38,G38,1.3366125602477767,2.3455011168029807,-1.008888556555204,-0.0009159610031599124,0.00043111955164931715,0.47485818792033285,1.0,False,1.3366125602477767,0.0012134987294344461,0
1,G38__G__f4553,G38,G38,6.2830740069798985,5.7628006276311154,0.520273379348783,0.0006503417241859788,-0.0008167840423993766,-0.6534272339195013,1.0,False,6.2830740069798985,0.007853842508724873,0
1,G38__G__f30791,G38,G38,2.2496542686794263,2.169836717064852,0.07981755161457427,9.977193951821784e-05,0.00011458783410489559,0.09167026728391647,1.0,False,2.2496542686794263,0.0028120678358492827,0
1,P0__shard_00_f0953,P0,P0,1.8603404351816935,1.86142781957296,-0.0010873843912666548,-1.3592304890833184e-06,0.0007996942731551826,0.6397554185241461,1.0,False,1.8603404351816935,0.0023254255439771167,0
1,P0__shard_07_f1011,P0,P0,1.2007913623017332,1.6130189180505352,-0.412227555748802,-0.00047638062094326733,9.199791384162381e-05,0.07960876973087005,1.0,False,1.2007913623017332,0.0013876649603336809,0
1,P0__shard_03_f0753,P0,P0,2.178056338281922,2.0461922790476885,0.13186405923423328,0.00011971821386232316,5.873955160495825e-05,0.06469889135780171,1.0,False,2.178056338281922,0.001977438098181414,0
1,P0__shard_01_f1179,P0,P0,0.8714001961140444,1.6268471629823509,-0.7554469668683065,-0.0009443087085853831,0.00013022530765738338,0.1041802461259067,1.0,False,0.8714001961140444,0.0010892502451425555,0
1,G38__G__f1697,G38,G38,2.693873601538645,3.1754359697017227,-0.4815623681630776,-0.0004372062176349803,0.0002975628594867885,0.3277516867600241,1.0,False,2.693873601538645,0.002445744032300686,0
1,P0__shard_07_f0488,P0,P0,2.436467585269969,2.852666999899809,-0.41619941462984,-0.00048097060182557624,-5.237535879132338e-05,-0.04532209159403444,1.0,False,2.436467585269969,0.0028156437506238305,0
1,G38__G__f20044,G38,G38,1.9522127365037532,1.4505251698215884,0.5016875666821647,0.0005797628790279167,-0.00027033925289288163,-0.2339332973333974,1.0,False,1.9522127365037532,0.0022560265626583257,0
1,TEX__shard_03_f0811,TEX,TEX,2.8485983474597436,3.4971251613052043,-0.6485268138454607,-0.000810658517306826,-1.79823055077577e-05,-0.01438584440620616,1.0,False,2.8485983474597436,0.0035607479343246796,0
1,P0__shard_05_f1127,P0,P0,2.1392322192252133,1.5304071958852705,0.6088250233399428,0.0007610312791749285,-1.075361251423601e-05,-0.008602890011388808,1.0,False,2.1392322192252133,0.0026740402740315166,0
1,TEX__shard_05_f1035,TEX,TEX,3.728447572601154,3.131542787756536,0.5969047848446181,0.0005419245782547555,-5.362160663935356e-05,-0.05906171238286184,1.0,False,3.728447572601154,0.0033850245962642423,0
1,G38__G__f18316,G38,G38,2.1342752831572978,1.287058792364271,0.8472164907930269,0.0010590206134912835,-0.0009141649352386594,-0.7313319481909275,1.0,False,2.1342752831572978,0.002667844103946622,0
1,P0__shard_03_f0741,P0,P0,2.325020440309235,2.6205327350325973,-0.29551229472336216,-0.0003693903684042027,2.959921857836889e-06,0.0023679374862695113,1.0,False,2.325020440309235,0.002906275550386544,0
1,G38__G__f32732,G38,G38,0.7369162220892759,0.7783489942753448,-0.04143277218606889,-5.231677532788053e-05,-5.977329692541389e-06,-0.004733803600852127,1.0,False,0.7369162220892759,0.0009304972463193765,0
1,P0__shard_01_f0538,P0,P0,6.586576001195309,6.6142812048053425,-0.027705203610033813,-3.201683612618591e-05,-0.0010647738818079233,-0.9213832709099989,1.0,False,6.586576001195309,0.00761161431733949,0
1,TEX__shard_04_f1136,TEX,TEX,1.0382401963446526,1.396607899534881,-0.35836770319022837,-0.00032535887019576303,-9.75393777480349e-05,-0.10743510005777779,1.0,False,1.0382401963446526,0.0009426090974922824,0
1,TEX__shard_03_f0189,TEX,TEX,1.0791995006429174,1.211464415450161,-0.13226491480724367,-0.00016700967535207448,-0.00014900079986546189,-0.11800261307538484,1.0,False,1.0791995006429174,0.0013626951524156094,0
1,G38__G__f9534,G38,G38,3.787459695287059,4.064640923321688,-0.2771812280346291,-0.00034647653504328634,0.00020759737526532263,0.1660779002122581,1.0,False,3.787459695287059,0.004734324619108824,0
1,P0__shard_03_f1208,P0,P0,3.9598630039785223,4.6011899096854165,-0.6413269057068942,-0.0008016586321336178,0.0005936728557571769,0.4749382846057415,1.0,False,3.9598630039785223,0.004949828754973153,0
1,P0__shard_03_f0559,P0,P0,1.7053129260179982,1.9698613936340712,-0.264548467616073,-0.00024018121546487861,4.5542918087448925e-05,0.050163411686792614,1.0,False,1.7053129260179982,0.0015482385326585299,0
1,TEX__shard_05_f1249,TEX,TEX,1.401400350352361,1.6049993665883335,-0.20359901623597243,-0.00025449877029496554,0.0004865842347498983,0.38926738779991865,1.0,False,1.401400350352361,0.0017517504379404513,0
1,P0__shard_01_f1176,P0,P0,2.480651794032724,4.515339172427838,-2.0346873783951143,-0.0025691807914741214,-0.00031419965671375394,-0.24883343279424963,1.0,False,2.480651794032724,0.003132295903163104,0
1,G38__G__f10451,G38,G38,3.5876653261435743,3.7866471619399924,-0.19898183579641815,-0.0002487272947455227,4.474836532608606e-05,0.03579869226086885,1.0,False,3.5876653261435743,0.004484581657679468,0
1,TEX__shard_07_f0971,TEX,TEX,6.003462126233094,5.528223965310529,0.4752381609225651,0.0004314645257795488,-0.0003137736057396978,-0.3456070717942765,1.0,False,6.003462126233094,0.005450490201170318,0
1,G38__G__f20173,G38,G38,2.556013743707931,2.549166453748998,0.006847289958932912,8.559112448666139e-06,0.0001372519473079592,0.10980155784636736,1.0,False,2.556013743707931,0.003195017179634914,0
1,TEX__shard_02_f1175,TEX,TEX,1.9925609756491847,1.618250684099738,0.3743102915494467,0.00033983300525418375,2.8554552045534365e-05,0.031451514526181334,1.0,False,1.9925609756491847,0.0018090284979984858,0
1,P0__shard_05_f0611,P0,P0,2.996818589632851,2.740791649137577,0.2560269404952744,0.0003232828318516326,-0.0003709855955094099,-0.2938056018690247,1.0,False,2.996818589632851,0.0037840549058156857,0
1,G38__G__f3246,G38,G38,1.1054339564466753,1.5673176328229688,-0.46188367637629346,-0.0004193401072972413,0.0001984026748687029,0.21853134311879785,1.0,False,1.1054339564466753,0.0010036137183785413,0
1,G38__G__f30379,G38,G38,5.311076698462952,5.173781699152358,0.13729499931059408,0.0001716187491382426,9.557017619954422e-05,0.07645614095963538,1.0,False,5.311076698462952,0.00663884587307869,0
1,P0__shard_05_f1057,P0,P0,1.5184560589859895,1.842495012529905,-0.32403895354391565,-0.0002941921018158884,-3.079290399909951e-05,-0.033916955373230806,1.0,False,1.5184560589859895,0.0013785928346655306,0
1,G38__G__f2953,G38,G38,1.2747275981802775,1.3930773935464904,-0.11834979536621293,-0.00014793724420776615,-0.00035709718940779567,-0.28567775152623653,1.0,False,1.2747275981802775,0.0015934094977253469,0
1,G38__G__f20921,G38,G38,2.820310684081683,2.410277062109243,0.4100336219724401,0.0003722659011948244,-8.435048948740587e-05,-0.09290815142794528,1.0,False,2.820310684081683,0.0025605351419928863,0
1,G38__G__f10686,G38,G38,0.7500685446734515,0.6570990624513307,0.09296948222212087,0.00011621185277765108,0.00016588452854193747,0.13270762283354998,1.0,False,0.7500685446734515,0.0009375856808418144,0
1,P0__shard_03_f0970,P0,P0,1.602275858904581,1.6195374287028335,-0.017261569798252552,-2.157696224781569e-05,0.00044665951281785965,0.3573276102542877,1.0,False,1.602275858904581,0.0020028448236307263,0
1,P0__shard_02_f0051,P0,P0,1.1030054128063984,1.2886184157093075,-0.18561300290290905,-0.0002320162536286363,0.0002924510627053678,0.23396085016429424,1.0,False,1.1030054128063984,0.001378756766007998,0
1,P0__shard_02_f0762,P0,P0,3.6469413811741798,2.9269978888873003,0.7199434922868795,0.0006536303332304253,0.0012181238271296024,1.3417068908158853,1.0,True,2.9269978888873003,0.002657395512251961,0
1,G38__G__f2381,G38,G38,2.52345289731547,2.470882060257171,0.05257083705829935,6.571354632287419e-05,-0.0008081713458523154,-0.6465370766818523,1.0,False,2.52345289731547,0.0031543161216443377,0
1,TEX__shard_01_f0986,TEX,TEX,2.2224270451695523,4.074203147680722,-1.8517761025111694,-0.0021399594405079703,-0.00067252351436764,-0.5819563439890274,1.0,False,2.2224270451695523,0.0025682930726351836,0
1,G38__G__f26570,G38,G38,3.4078761766160377,3.589221850500271,-0.18134567388423317,-0.00022898349245562943,-9.736225365486462e-06,-0.007710697094617136,1.0,False,3.4078761766160377,0.004303093490259014,0
1,G38__G__f10993,G38,G38,2.783761359451364,2.9864119875223585,-0.20265062807099454,-0.00025331328508874316,-0.0008329222328029573,-0.6663377862423658,1.0,False,2.783761359451364,0.003479701699314205,0
1,TEX__shard_05_f0428,TEX,TEX,7.265354793364837,8.600508424159894,-1.3351536307950571,-0.0015429374063493952,-0.0009913048706948757,-0.8578081598686538,1.0,False,7.265354793364837,0.008396028309047225,0
1,P0__shard_04_f0650,P0,P0,6.107817274821665,5.9697873055754505,0.13802996924621436,0.00017253746155776795,0.00034941063495352864,0.2795285079628229,1.0,False,6.107817274821665,0.007634771593527081,0
1,P0__shard_06_f1069,P0,P0,1.2321733411575013,1.384765525858296,-0.15259218470079472,-0.0001907402308759934,8.045468712225556e-05,0.06436374969780445,1.0,False,1.2321733411575013,0.0015402166764468767,0
1,P0__shard_04_f0625,P0,P0,2.0732123906094486,1.535128960311301,0.5380834302981476,0.0006726042878726846,0.00040149621781893075,0.3211969742551446,1.0,False,2.0732123906094486,0.0025915154882618107,0
1,P0__shard_04_f1098,P0,P0,1.5500280456697875,1.3737883423439972,0.1762397033257903,0.0002202996291572379,0.00012455145770218223,0.09964116616174579,1.0,False,1.5500280456697875,0.0019375350570872342,0
1,P0__shard_04_f1021,P0,P0,3.2090336049859243,3.023722913367872,0.18531069161805247,0.00023399008339817403,0.0001205286753247492,0.09545384086311781,1.0,False,3.2090336049859243,0.004052016828073025,0
1,G38__G__f17170,G38,G38,1.876230039596757,3.4339422764795358,-1.5577122368827787,-0.0019471402961034733,9.913683607010171e-05,0.07930946885608137,1.0,False,1.876230039596757,0.0023452875494959463,0
1,G38__G__f22217,G38,G38,1.0962261522027466,1.070029480242702,0.026196671960044604,3.2745839950055756e-05,0.00020238751312717795,0.16191001050174236,1.0,False,1.0962261522027466,0.0013702826902534332,0
1,G38__G__f31731,G38,G38,11.544455703624905,11.62292494044121,-0.07846923681630535,-9.80865460203817e-05,-0.0002192671236116439,-0.17541369888931513,1.0,False,11.544455703624905,0.014430569629531131,0
1,G38__G__f3824,G38,G38,1.9821923019608578,2.452250738843089,-0.47005843688223137,-0.0005875730461027892,0.0004310622171033174,0.3448497736826539,1.0,False,1.9821923019608578,0.002477740377451072,0
1,P0__shard_04_f1074,P0,P0,1.088930779806471,1.0865012106093066,0.002429569197164305,2.2057843996957575e-06,-1.3396084796113428e-05,-0.014755166002501152,1.0,False,1.088930779806471,0.0009886306301747259,0
1,G38__G__f1055,G38,G38,13.812020476426788,16.923501441800134,-3.111480965373346,-0.0038893512067166825,0.00020636555564124137,0.1650924445129931,1.0,False,13.812020476426788,0.017265025595533487,0
1,P0__shard_01_f0506,P0,P0,1.2805870086369935,1.1962309586588362,0.08435604997815727,0.00010544506247269658,0.0003045199264306575,0.243615941144526,1.0,False,1.2805870086369935,0.0016007337607962418,0
1,G38__G__f26128,G38,G38,5.9348961640662745,5.191486742794371,0.7434094212719033,0.0009292617765898792,-0.00014607369666919112,-0.1168589573353529,1.0,False,5.9348961640662745,0.007418620205082843,0
1,G38__G__f9435,G38,G38,3.2802212422853403,3.343315565561797,-0.0630943232764567,-7.291340057516531e-05,-2.844592927431222e-05,-0.024615182440743122,1.0,False,3.2802212422853403,0.0037907068812823475,0
1,G38__G__f26583,G38,G38,1.7401167168246983,1.5518803635697416,0.1882363532549567,0.00023529544156869586,-0.00015823394642211497,-0.12658715713769197,1.0,False,1.7401167168246983,0.0021751458960308726,0
1,P0__shard_06_f0353,P0,P0,2.328881506047769,1.956438947339709,0.37244255870806,0.000465553198385075,-0.0005058000679127872,-0.40464005433022976,1.0,False,2.328881506047769,0.002911101882559711,0
1,G38__G__f22076,G38,G38,1.6553625953184505,1.5826202263510416,0.07274236896740893,9.092796120926117e-05,0.00022329356579575688,0.1786348526366055,1.0,False,1.6553625953184505,0.0020692032441480632,0
1,G38__G__f16795,G38,G38,4.388989475815499,5.023277596425166,-0.6342881206096678,-0.0007928601507620847,0.0007764092297293246,0.6211273837834597,1.0,False,4.388989475815499,0.005486236844769374,0
1,TEX__shard_03_f0447,TEX,TEX,1.1727493745544488,1.3996789529505225,-0.22692957839607364,-0.00028366197299509204,3.423904900046182e-06,0.0027391239200369455,1.0,False,1.1727493745544488,0.001465936718193061,0
1,TEX__shard_06_f0823,TEX,TEX,5.031505451885948,5.038907483512926,-0.00740203162697739,-8.553975525231346e-06,-0.0002105317107634619,-0.18217989716666327,1.0,False,5.031505451885948,0.005814535341032521,0
1,G38__G__f28849,G38,G38,1.8878052047671254,1.8444007944786827,0.043404410288442774,5.4255512860553465e-05,8.112582872854546e-05,0.06490066298283637,1.0,False,1.8878052047671254,0.002359756505958907,0
1,G38__G__f32802,G38,G38,1.7355255284739954,1.9220102125177105,-0.1864846840437151,-0.000235472472693638,-5.906075602979399e-05,-0.04677373240960003,1.0,False,1.7355255284739954,0.0021914319114641387,0
1,G38__G__f9949,G38,G38,2.728737084918276,2.663009097510055,0.06572798740822128,8.215998426027659e-05,-0.0003214117023162544,-0.2571293618530035,1.0,False,2.728737084918276,0.003410921356147845,0
1,P0__shard_07_f0056,P0,P0,4.283547314686712,4.444130981636022,-0.16058366694930992,-0.00014579249186075872,-5.7448531151749194e-05,-0.0632768922147946,1.0,False,4.283547314686712,0.0038889947457033144,0
1,G38__G__f0912,G38,G38,0.8385149775852558,0.8416904947747459,-0.0031755171894900514,-4.0096959625654295e-06,-2.0811141439480707e-05,-0.01648158314020831,1.0,False,0.8385149775852558,0.0010587850480866608,0
1,G38__G__f0588,G38,G38,3.935696830703381,4.390793302642513,-0.4550964719391324,-0.0005688705899239155,2.0544148355838843e-05,0.016435318684671074,1.0,False,3.935696830703381,0.004919621038379226,0
1,G38__G__f17895,G38,G38,4.6576967684416335,4.300781259703066,0.3569155087385676,0.00041246061624461194,-0.0003560538461897522,-0.30810490661676404,1.0,False,4.6576967684416335,0.00538255254354651,0
1,TEX__shard_05_f0494,TEX,TEX,1.737939586617117,2.43963535421632,-0.7016957675992028,-0.0008860247066537217,-0.0007891532150097191,-0.624977460336261,1.0,False,1.737939586617117,0.0021944801201848815,0
1,G38__G__f25394,G38,G38,3.0196885959551154,4.03363687278444,-1.0139482768293244,-0.0012674353460366556,-0.0015472889645025134,-1.2378311716020107,1.0,False,3.0196885959551154,0.003774610744943894,0
1,TEX__shard_04_f0959,TEX,TEX,10.208668393049631,10.640843497377976,-0.43217510432834416,-0.0004994325141175531,0.0009932831162586808,0.8595199997244052,1.0,False,10.208668393049631,0.011797396171759981,0
1,P0__shard_05_f0846,P0,P0,1.2704061449847663,2.3336852003664723,-1.063279055381706,-0.0013425925545467014,0.00038258236600086093,0.3029897755275712,1.0,False,1.2704061449847663,0.001604130000373814,0
1,TEX__shard_03_f1083,TEX,TEX,1.9771184448260661,1.688938880933667,0.2881795638923992,0.0002616356789042683,-1.4850311345071532e-06,-0.0016356929089380579,1.0,False,1.9771184448260661,0.0017950083607571952,0
1,P0__shard_03_f0669,P0,P0,3.638266326666785,2.403167168713695,1.23509915795309,0.0015595481968742725,-0.0006884800968691707,-0.5452484184938129,1.0,False,3.638266326666785,0.004594004985725261,0
1,G38__G__f1264,G38,G38,1.080080181904767,1.0096072659740032,0.07047291593076377,8.898549420958243e-05,0.00013511315046343952,0.10700415588325463,1.0,False,1.080080181904767,0.0013638071804378895,0
1,P0__shard_04_f0063,P0,P0,8.150243565050515,6.259442321035023,1.890801244015491,0.0023874971104659985,0.0018796739168465137,1.4886257934038554,1.0,True,6.259442321035023,0.007903739487108812,0
1,TEX__shard_07_f0001,TEX,TEX,2.861246390226434,4.653604318076161,-1.7923579278497268,-0.002071294290530024,-0.0012871022336184978,-1.1137711830359365,1.0,False,2.861246390226434,0.003306528913555561,0
1,P0__shard_06_f0881,P0,P0,1.2003617627644028,1.3768684794348518,-0.17650671667044904,-0.00020397563946298667,-4.788760179508245e-06,-0.004143869034716613,1.0,False,1.2003617627644028,0.001387168504210124,0
1,P0__shard_01_f0219,P0,P0,8.301733479805094,7.368794025384412,0.9329394544206817,0.001166174318025852,-0.00015354740025941283,-0.12283792020753026,1.0,False,8.301733479805094,0.010377166849756368,0
1,G38__G__f38324,G38,G38,2.0899718535132115,2.2360910437425563,-0.14611919022934483,-0.0001326603212949233,-0.00010804888734128326,-0.11901083737307516,1.0,False,2.0899718535132115,0.0018974669730186348,0
1,G38__G__f39670,G38,G38,3.1979558540592565,3.172511003465967,0.02544485059328938,3.180606324161173e-05,-0.000983274425379932,-0.7866195403039455,1.0,False,3.1979558540592565,0.00399744481757407,0
1,G38__G__f6209,G38,G38,0.7450727363222884,0.5726506521582003,0.1724220841640881,0.00021552760520511015,6.371066092469846e-07,0.0005096852873975877,1.0,False,0.7450727363222884,0.0009313409204028605,0
1,TEX__shard_02_f0252,TEX,TEX,1.427323464893952,3.201506302506015,-1.7741828376120632,-0.0020502906951799012,0.0003151583659928292,0.2727167251887064,1.0,False,1.427323464893952,0.0016494512048277905,0
1,TEX__shard_04_f0539,TEX,TEX,3.304912413220545,2.6696646818010605,0.6352477314194847,0.0007940596642743559,0.0006338676903396845,0.5070941522717476,1.0,False,3.304912413220545,0.004131140516525682,0
1,TEX__shard_07_f0878,TEX,TEX,2.785690763807072,2.6848580296402584,0.1008327341668136,9.154514811243942e-05,-9.938808216247708e-05,-0.10947136221495413,1.0,False,2.785690763807072,0.0025291040223731705,0
1,G38__G__f8649,G38,G38,10.216964329559328,11.730466307260933,-1.5135019777016048,-0.001891877472127006,-0.0028936942107975483,-2.3149553686380386,1.0,False,10.216964329559328,0.01277120541194916,0
1,TEX__shard_07_f0513,TEX,TEX,1.5287303007393431,1.4432358287428362,0.08549447199650695,7.761967545942982e-05,-0.00034883120679296553,-0.3842213931473708,1.0,False,1.5287303007393431,0.0013879207279417136,0
1,P0__shard_07_f0537,P0,P0,1.7824064711343623,1.6974290030512051,0.0849774680831572,0.00010622183510394651,-0.0001170022806036286,-0.09360182448290288,1.0,False,1.7824064711343623,0.002228008088917953,0
1,G38__G__f2794,G38,G38,1.2314461253832287,1.4033873163496489,-0.17194119096642013,-0.0001561038875293207,-4.0650254959473386e-05,-0.044774370205916014,1.0,False,1.2314461253832287,0.0011180190527631288,0
1,G38__G__f39742,G38,G38,1.0957645801455387,0.6042064915041248,0.4915580886414139,0.0006144476108017674,8.196067938115448e-05,0.06556854350492358,1.0,False,1.0957645801455387,0.0013697057251819233,0
1,G38__G__f22693,G38,G38,4.31098429208829,4.27972283477143,0.0312614573168597,3.907682164607462e-05,0.0002563645539339632,0.20509164314717054,1.0,False,4.31098429208829,0.0053887303651103625,0
1,G38__G__f21768,G38,G38,1.5163011749956237,1.4938912290254496,0.022409945970174094,2.8012432462717616e-05,0.00016871523985173553,0.13497219188138843,1.0,False,1.5163011749956237,0.0018953764687445296,0
1,P0__shard_01_f0159,P0,P0,0.8837052893353965,1.0042990861655756,-0.12059379683017912,-0.0001507422460377239,-0.00030798852094449103,-0.24639081675559282,1.0,False,0.8837052893353965,0.0011046316116692457,0
1,P0__shard_00_f1165,P0,P0,4.148505419347891,4.652601636567886,-0.5040962172199954,-0.0006301202715249943,0.0011606398038566113,0.928511843085289,1.0,False,4.148505419347891,0.005185631774184863,0
1,G38__G__f16341,G38,G38,2.501272247392847,2.9247569846167387,-0.4234847372238919,-0.0005293559215298649,-0.0004886198439635336,-0.3908958751708269,1.0,False,2.501272247392847,0.0031265903092410584,0
1,G38__G__f4342,G38,G38,0.7227279571597085,0.5237109217932181,0.1990170353664904,0.00022998913479706755,0.00020881551608908921,0.18069481841932689,1.0,False,0.7227279571597085,0.0008352027616868056,0
1,P0__shard_05_f0895,P0,P0,1.7186553309565968,2.5175543629106594,-0.7988990319540625,-0.0007253133698241981,0.0004957735072821379,0.5460715209650289,1.0,False,1.7186553309565968,0.0015603519841718,0
1,G38__G__f5419,G38,G38,1.1187062337784637,1.0443173325251403,0.07438890125332343,6.75370259413082e-05,-0.00012750286259688437,-0.14043848871104103,1.0,False,1.1187062337784637,0.0010156635016574304,0
1,G38__G__f18902,G38,G38,1.3412291498892641,1.6508659056917327,-0.30963675580246863,-0.0003870459447530858,-0.00023262541799340397,-0.18610033439472318,1.0,False,1.3412291498892641,0.00167653643736158,0
1,G38__G__f14451,G38,G38,3.7586982204917194,4.092118390638491,-0.33342017014677117,-0.000416775212683464,-0.0010579057270660996,-0.8463245816528797,1.0,False,3.7586982204917194,0.004698372775614649,0
1,TEX__shard_07_f0017,TEX,TEX,4.072495956642369,3.5561558602543695,0.5163400963879994,0.0006519778279424402,0.00025189240113832057,0.19948860392020507,1.0,False,4.072495956642369,0.005142302692915119,0
