image_id,path,max_raw_logit,max_raw_conf,top1_level,top1_box_area_norm,top1_box_aspect,top5_logits,top5_conf,grad_mass_total,grad_share_top1,grad_share_top5,grad_share_top10,grad_share_top50,n_anchors
f04643_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f04643_rgb.png,3.6687660217285156,0.9751265645027161,P5,0.10327959938323375,1.105532330208429,"[3.6687660217285156, -8.775667190551758, -11.731462478637695, -12.048650741577148, -12.212655067443848]","[0.9751265645027161, 0.00015442197036463767, 8.03687271400122e-06, 5.852412414242281e-06, 4.967171207681531e-06]",0.9761717915534973,0.9989292591121509,0.9991067593266226,0.9991271532281134,0.9992077518807115,8400
f05316_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f05316_rgb.png,3.66239070892334,0.9749714136123657,P5,0.10932229365940714,1.2706503267609943,"[3.66239070892334, -12.085843086242676, -12.145769119262695, -12.167058944702148, -12.501452445983887]","[0.9749714136123657, 5.63874664294417e-06, 5.3107660278328694e-06, 5.198896815272747e-06, 3.721230541486875e-06]",0.9758576154708862,0.9990918738097946,0.9991122131978318,0.9991291321482413,0.999213849058775,8400
f05125_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f05125_rgb.png,3.6571617126464844,0.974843442440033,P5,0.043348854935920826,0.9185395317760402,"[3.6571617126464844, -10.538531303405762, -10.951833724975586, -11.142740249633789, -11.280576705932617]","[0.974843442440033, 2.64949139818782e-05, 1.7525540897622705e-05, 1.4479817764367908e-05, 1.2615437299245968e-05]",0.9757696986198425,0.9990507430379119,0.9991236782253464,0.9991569083274942,0.9992522616169291,8400
f05349_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f05349_rgb.png,3.6516780853271484,0.9747086763381958,P5,0.029364343509616902,1.170899467553846,"[3.6516780853271484, -10.315193176269531, -11.63766098022461, -11.987096786499023, -12.132342338562012]","[0.9747086763381958, 3.312486660433933e-05, 8.827225428831298e-06, 6.223967375262873e-06, 5.3825533541385084e-06]",0.9756147265434265,0.9990713032710763,0.9991261660868498,0.9991496874499598,0.9992410236521663,8400
f04177_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f04177_rgb.png,3.648164749145508,0.9746219515800476,P5,0.1471865592431277,1.0750257220737662,"[3.648164749145508, -10.769026756286621, -10.970475196838379, -11.281698226928711, -11.97591781616211]","[0.9746219515800476, 2.1040785213699564e-05, 1.720187174214516e-05, 1.2601296475622803e-05, 6.293934802670265e-06]",0.9755590558052063,0.9990394182498924,0.9990980111705356,0.9991240999892163,0.9992074986718836,8400
f03834_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f03834_rgb.png,3.645709991455078,0.9745611548423767,P5,0.05049704759650012,1.2572800692097013,"[3.645709991455078, -10.010852813720703, -10.466776847839355, -11.516794204711914, -11.5693359375]","[0.9745611548423767, 4.4907861592946574e-05, 2.8465854484238662e-05, 9.961288014892489e-06, 9.451421647099778e-06]",0.9756397008895874,0.9988945242324321,0.9989896458555381,0.9990252019150421,0.9991467156647902,8400
f04861_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f04861_rgb.png,3.6361045837402344,0.9743219614028931,P5,0.15489442268010406,1.0816817528976426,"[3.6361045837402344, -9.671565055847168, -10.731492042541504, -10.925227165222168, -11.355755805969238]","[0.9743219614028931, 6.304712587734684e-05, 2.1845538867637515e-05, 1.799808524083346e-05, 1.1701804396579973e-05]",0.975389301776886,0.9989057288489339,0.9990232406277635,0.9990574003180213,0.9991848116850829,8400
f04570_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f04570_rgb.png,3.6307897567749023,0.9741886854171753,P5,0.10551309588084223,1.1028839228343408,"[3.6307897567749023, -8.970540046691895, -10.890517234802246, -10.925856590270996, -11.610214233398438]","[0.9741886854171753, 0.00012708337453659624, 1.8633754734764807e-05, 1.798676203179639e-05, 9.072857210412621e-06]",0.9752039909362793,0.9989588788309518,0.999136066236674,0.9991721882638495,0.9992927172614638,8400
f04711_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f04711_rgb.png,3.6296863555908203,0.9741608500480652,P5,0.03779589081287554,1.1122812867238219,"[3.6296863555908203, -10.787947654724121, -11.250458717346191, -11.402105331420898, -11.430285453796387]","[0.9741608500480652, 2.064642649202142e-05, 1.3001163097214885e-05, 1.1171815458510537e-05, 1.0861389455385506e-05]",0.9751527309417725,0.9989828455971719,0.9990398737239574,0.9990855940228166,0.99920594598599,8400
f04454_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f04454_rgb.png,3.6268787384033203,0.9740900993347168,P5,0.04657656440624578,1.2519778885875543,"[3.6268787384033203, -9.961278915405273, -10.04458999633789, -10.260074615478516, -10.354084014892578]","[0.9740900993347168, 4.7190114855766296e-05, 4.341813473729417e-05, 3.500184902804904e-05, 3.186138201272115e-05]",0.9751659035682678,0.9988967987604832,0.9990582845865569,0.9991322428944861,0.9992285109399313,8400
f04822_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f04822_rgb.png,3.618943214416504,0.9738890528678894,P5,0.06271275919246364,1.178720046918789,"[3.618943214416504, -10.710309982299805, -11.014286041259766, -11.272161483764648, -11.318710327148438]","[0.9738890528678894, 2.2313197405310348e-05, 1.6464524378534406e-05, 1.2722045539703686e-05, 1.2143427738919854e-05]",0.9748871326446533,0.9989762099187253,0.9990414463485086,0.9990853449020084,0.999190628062352,8400
f05105_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f05105_rgb.png,3.6183338165283203,0.9738735556602478,P5,0.13542074464203324,0.6651849425092999,"[3.6183338165283203, -6.442751884460449, -10.204875946044922, -10.727805137634277, -10.772997856140137]","[0.9738735556602478, 0.00158948905300349, 3.698814907693304e-05, 2.1926225599600002e-05, 2.0957399101462215e-05]",0.976511538028717,0.9972985650801479,0.9990081269499843,0.9990572628149235,0.9992046093713997,8400
f03740_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f03740_rgb.png,3.6173667907714844,0.9738489389419556,P5,0.13282575458259088,1.4840492190471697,"[3.6173667907714844, -10.111215591430664, -11.742594718933105, -11.870746612548828, -11.928833961486816]","[0.9738489389419556, 4.061975050717592e-05, 7.947901394800283e-06, 6.991931968514109e-06, 6.597362698812503e-06]",0.9746263027191162,0.9992023981140342,0.9992661230921952,0.9992802502226705,0.9993388992188859,8400
f04489_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f04489_rgb.png,3.614842414855957,0.9737846255302429,P5,0.15974568298582426,1.1388924503142959,"[3.614842414855957, -10.637794494628906, -10.894872665405273, -10.95785903930664, -11.257593154907227]","[0.9737846255302429, 2.3991318812477402e-05, 1.855277514550835e-05, 1.742026324791368e-05, 1.2908738426631317e-05]",0.974713146686554,0.9990473903430281,0.9991221779672723,0.9991721994526622,0.9992839834077877,8400
f03884_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f03884_rgb.png,3.613168716430664,0.973741888999939,P5,0.03145388373970036,1.2473070558394992,"[3.613168716430664, -8.948654174804688, -10.570130348205566, -10.604246139526367, -11.02174186706543]","[0.973741888999939, 0.0001298950082855299, 2.5670809918665327e-05, 2.4809822207316756e-05, 1.6342226444976404e-05]",0.9749304056167603,0.9987809215817108,0.9989826747803244,0.9990457685078908,0.9991873625709178,8400
f04304_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f04304_rgb.png,3.6124467849731445,0.9737233519554138,P5,0.08396729547942414,1.486711881356184,"[3.6124467849731445, -9.913183212280273, -11.54694652557373, -11.639223098754883, -11.690475463867188]","[0.9737233519554138, 4.951511073159054e-05, 9.665417564974632e-06, 8.813446584099438e-06, 8.373121090698987e-06]",0.9746158123016357,0.9990842952320728,0.9991626374352194,0.9991980473771569,0.9993111879515685,8400
f05290_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f05290_rgb.png,3.5958824157714844,0.9732961654663086,P5,0.0525640437226815,0.895813609413584,"[3.5958824157714844, -10.312515258789062, -10.982409477233887, -11.218575477600098, -11.87978458404541]","[0.9732961654663086, 3.3213687856914476e-05, 1.6997802958940156e-05, 1.3422355550574139e-05, 6.929024948476581e-06]",0.9744747877120972,0.9987905051411788,0.9988628644219509,0.9988943037037065,0.9990192045078792,8400
f04845_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f04845_rgb.png,3.593048095703125,0.9732224345207214,P5,0.08508873651302168,1.0174032606463435,"[3.593048095703125, -10.520071029663086, -11.687661170959473, -11.744375228881836, -11.751588821411133]","[0.9732224345207214, 2.698854405025486e-05, 8.396718840231188e-06, 7.933762390166521e-06, 7.87673798186006e-06]",0.9741507172584534,0.9990470850954722,0.9990996440978474,0.9991259541921679,0.9992081885334857,8400
f05046_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f05046_rgb.png,3.5831375122070312,0.9729629158973694,P5,0.1737018107838037,1.1631887327725419,"[3.5831375122070312, -9.70653247833252, -10.31287956237793, -10.406604766845703, -10.747553825378418]","[0.9729629158973694, 6.088076042942703e-05, 3.3201591577380896e-05, 3.0231230994104408e-05, 2.1497469788300805e-05]",0.9739523530006409,0.9989841011213504,0.9991337932091321,0.9991943799494853,0.9993085155765143,8400
f05064_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f05064_rgb.png,3.5823450088500977,0.972942054271698,P5,0.04175901432417959,1.5625755284255232,"[3.5823450088500977, -10.440988540649414, -10.866787910461426, -11.075254440307617, -11.23271656036377]","[0.972942054271698, 2.9209466447355226e-05, 1.9081200662185438e-05, 1.54907120304415e-05, 1.3233887329988647e-05]",0.9741426110267639,0.9987675759776071,0.9988466292909292,0.9988922134383168,0.9990344726902314,8400
f05255_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f05255_rgb.png,3.570131301879883,0.9726187586784363,P5,0.1473221159065554,0.8872346147000558,"[3.570131301879883, -10.248749732971191, -11.075386047363281, -11.421001434326172, -11.670791625976562]","[0.9726187586784363, 3.540048055583611e-05, 1.5488672943320125e-05, 1.0962695341731887e-05, 8.53956771607045e-06]",0.973592221736908,0.999000132666698,0.9990724350987717,0.999098515400265,0.9992197337029798,8400
f04068_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f04068_rgb.png,3.5629100799560547,0.9724256992340088,P5,0.11141466385341232,1.2151266664225815,"[3.5629100799560547, -8.53929615020752, -10.19747257232666, -10.56053638458252, -10.596765518188477]","[0.9724256992340088, 0.0001955896441359073, 3.726299473783001e-05, 2.5918274332070723e-05, 2.499610673112329e-05]",0.9740437269210815,0.9983388551844717,0.998630133800913,0.9987215561229641,0.9989785666668829,8400
f03759_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f03759_rgb.png,3.559332847595215,0.9723296761512756,P5,0.11503529625138526,1.0425905121415453,"[3.559332847595215, -10.060450553894043, -10.602481842041016, -11.028053283691406, -11.734562873840332]","[0.9723296761512756, 4.2734958697110415e-05, 2.4853630748111755e-05, 1.623940988793038e-05, 8.011994395928923e-06]",0.9733708500862122,0.9989303419813278,0.9990246443255432,0.9990544046757307,0.9991458289613889,8400
f04059_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f04059_rgb.png,3.54779052734375,0.9720173478126526,P5,0.14284567344152493,1.0649008881512672,"[3.54779052734375, -9.847329139709473, -11.270094871520996, -11.59514331817627, -11.75954532623291]","[0.9720173478126526, 5.288546526571736e-05, 1.2748363587888889e-05, 9.210627467837185e-06, 7.814315722498577e-06]",0.9728655219078064,0.999128169231971,0.9992131466933383,0.9992353866489809,0.9993150338730454,8400
f04929_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f04929_rgb.png,3.5358753204345703,0.9716914892196655,P5,0.047501068096153176,1.0217822605489475,"[3.5358753204345703, -9.925694465637207, -10.73641300201416, -10.885299682617188, -10.988977432250977]","[0.9716914892196655, 4.88995028717909e-05, 2.1738303985330276e-05, 1.873122891993262e-05, 1.6886529920157045e-05]",0.9728094935417175,0.9988507469042252,0.9989599311563268,0.9990245103941019,0.999146377665387,8400
f04513_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f04513_rgb.png,3.529550552368164,0.9715169668197632,P5,0.19622221657479258,1.4382054832470683,"[3.529550552368164, -11.901727676391602, -12.103671073913574, -12.123788833618164, -12.394403457641602]","[0.9715169668197632, 6.778636816306971e-06, 5.539110134122893e-06, 5.42878979103989e-06, 4.141686076764017e-06]",0.9722660183906555,0.9992295816610641,0.9992520805494535,0.9992672841579564,0.9993361295303305,8400
f05502_rgb,data/pallet/training_data/paper_release/negative/extracted/negative_synth_v1_train/rgb/f05502_rgb.png,3.523906707763672,0.9713603854179382,P5,0.06369331692424453,1.002481868146108,"[3.523906707763672, -9.322261810302734, -10.000288009643555, -10.22690486907959, -10.238567352294922]","[0.9713603854179382, 8.940345287555829e-05, 4.538479697657749e-05, 3.618228220148012e-05, 3.576277231331915e-05]",0.9727604985237122,0.9985606805499414,0.9987731777765401,0.9988857375819788,0.9991168007427355,8400
