frame_id,source_set,source_label,output_label,reason,unknown_keypoint_indices,unknown_keypoint_count
1778651519235162880,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651519235162880.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651519235162880.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778651530691638016,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651530691638016.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651530691638016.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778651569891693056,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651569891693056.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651569891693056.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778651579029250816,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651579029250816.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651579029250816.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778651618049498624,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651618049498624.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651618049498624.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778651650570397184,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651650570397184.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651650570397184.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778651650839160832,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651650839160832.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651650839160832.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778651651444080384,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651651444080384.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651651444080384.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652124170068224,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652124170068224.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652124170068224.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652125245035520,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652125245035520.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652125245035520.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652126319943168,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652126319943168.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652126319943168.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652127361815808,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652127361815808.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652127361815808.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652128369383168,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652128369383168.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652128369383168.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652130452698368,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652130452698368.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652130452698368.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652132535256576,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652132535256576.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652132535256576.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652134517495552,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652134517495552.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652134517495552.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652136533958400,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652136533958400.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652136533958400.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652138515809024,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652138515809024.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652138515809024.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652140531310080,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652140531310080.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652140531310080.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652142480077056,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652142480077056.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652142480077056.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652144496057088,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652144496057088.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652144496057088.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652146612550912,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652146612550912.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652146612550912.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652148628229376,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652148628229376.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652148628229376.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652150610404864,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652150610404864.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652150610404864.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652152626116352,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652152626116352.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652152626116352.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652154608392192,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652154608392192.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652154608392192.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652156557165568,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652156557165568.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652156557165568.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652158404883456,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652158404883456.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652158404883456.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652166837872128,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652166837872128.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652166837872128.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652168786111744,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652168786111744.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652168786111744.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652170735118080,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652170735118080.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652170735118080.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652172717607680,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652172717607680.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652172717607680.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652174598774528,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652174598774528.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652174598774528.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652176547299328,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652176547299328.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652176547299328.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778652178428551168,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652178428551168.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652178428551168.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653003088339968,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653003088339968.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653003088339968.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653006783606016,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653006783606016.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653006783606016.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653007724386048,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653007724386048.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653007724386048.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653017736058368,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653017736058368.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653017736058368.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653018878592768,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653018878592768.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653018878592768.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653029965134592,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653029965134592.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653029965134592.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653030032337920,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653030032337920.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653030032337920.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653030099587072,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653030099587072.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653030099587072.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653030166875904,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653030166875904.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653030166875904.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653030233998336,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653030233998336.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653030233998336.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653030939714816,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653030939714816.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653030939714816.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653031275751936,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653031275751936.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653031275751936.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653033056483584,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653033056483584.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653033056483584.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653041187027200,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653041187027200.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653041187027200.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653055734035712,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653055734035712.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653055734035712.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653055801377280,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653055801377280.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653055801377280.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653055868669952,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653055868669952.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653055868669952.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653056137140480,eval_cad,challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653056137140480.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capturepalletcad_manual_gt/1778653056137140480.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653337772735232,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778653337772735232.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778653337772735232.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653345465966336,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778653345465966336.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778653345465966336.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653364045039360,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778653364045039360.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778653364045039360.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653367706938112,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778653367706938112.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778653367706938112.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653378457989888,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778653378457989888.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778653378457989888.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653455932024064,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778653455932024064.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778653455932024064.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653498432396288,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778653498432396288.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778653498432396288.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653508779767808,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778653508779767808.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778653508779767808.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653522084302848,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778653522084302848.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778653522084302848.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653526955536896,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778653526955536896.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778653526955536896.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653539789436160,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778653539789436160.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778653539789436160.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653540259983104,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778653540259983104.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778653540259983104.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653545299653120,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778653545299653120.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778653545299653120.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653630038417664,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653630038417664.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653630038417664.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653632188551424,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653632188551424.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653632188551424.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653634641026304,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653634641026304.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653634641026304.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
