frame_id,source_set,source_label,output_label,status,output_action,reasons,axis_assignment_candidates,projection_parity_max_px,rotation_orthogonality_max_error,rotation_det_max_abs_error,reflection_count,manual_kps_preserved,legacy_fields_preserved,schema_valid,yaw180_equivalence_class_exact,source_sha_before,source_sha_after,source_mtime_ns_before,source_mtime_ns_after,source_size_bytes_before,source_size_bytes_after,source_untouched
1775201442546213120,eval_noapril,challenge/data/01_real/eval_canonical/capture0403noapril_manual_gt/1775201442546213120.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capture0403noapril_manual_gt/1775201442546213120.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_90"", ""YAW_270""]",2.842170943040401e-14,3.670246926882875e-17,0.0,0,True,True,True,True,8ebf9b192ebfc248e6c0d2809636b5a3d1742cdcd8312ede7e1213cebe4573e1,8ebf9b192ebfc248e6c0d2809636b5a3d1742cdcd8312ede7e1213cebe4573e1,1783998807699246572,1783998807699246572,2329,2329,True
1775201443822140928,eval_noapril,challenge/data/01_real/eval_canonical/capture0403noapril_manual_gt/1775201443822140928.json,challenge/real_gt_v2/migrated_gt/eval_canonical/capture0403noapril_manual_gt/1775201443822140928.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_90"", ""YAW_270""]",8.038873388460929e-14,1.1102230246251565e-16,0.0,0,True,True,True,True,0322c831d90d88d95d889d94c483927d39ed9b13cec8f980a72cc94a767d1950,0322c831d90d88d95d889d94c483927d39ed9b13cec8f980a72cc94a767d1950,1783998827412757748,1783998827412757748,2313,2313,True
1778651518865604096,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651518865604096.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651518865604096.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_0"", ""YAW_180""]",0.0,1.1102230246251565e-16,2.220446049250313e-16,0,True,True,True,True,245151ecc01acc1a4e36f8566b6d87c46e2eb8c924a299bcb00631bc6c90f692,245151ecc01acc1a4e36f8566b6d87c46e2eb8c924a299bcb00631bc6c90f692,1783994588580901360,1783994588580901360,2310,2310,True
1778651519235162880,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651519235162880.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651519235162880.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_90"", ""YAW_270""]",0.0,1.1102230246251565e-16,0.0,0,True,True,True,True,4a7937da476e99167ecd6905b52b183dcf1dd1a445c97b9a90439f3df0a69ba8,4a7937da476e99167ecd6905b52b183dcf1dd1a445c97b9a90439f3df0a69ba8,1783996649597643675,1783996649597643675,2317,2317,True
1778651530691638016,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651530691638016.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651530691638016.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_90"", ""YAW_270""]",5.684341886080802e-14,1.1102230246251565e-16,1.1102230246251565e-16,0,True,True,True,True,53d91c8e1b13e95bf9791b96b236a6bf86196e11fa24d369c3c24f20cb9a1de5,53d91c8e1b13e95bf9791b96b236a6bf86196e11fa24d369c3c24f20cb9a1de5,1783996657600749565,1783996657600749565,2320,2320,True
1778651569891693056,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651569891693056.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651569891693056.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_90"", ""YAW_270""]",0.0,1.1102230246251565e-16,2.220446049250313e-16,0,True,True,True,True,99466782217115473849559ceb5d7a2af197183f25e21b0d1ee79aaccdffc8a1,99466782217115473849559ceb5d7a2af197183f25e21b0d1ee79aaccdffc8a1,1783994696284387614,1783994696284387614,2315,2315,True
1778651579029250816,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651579029250816.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651579029250816.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_90"", ""YAW_270""]",0.0,2.220446049250313e-16,2.220446049250313e-16,0,True,True,True,True,3f67d9660b20eee465b3713e9dea5262e5b1d4dc91fab8d0dbf92ea7dec21fed,3f67d9660b20eee465b3713e9dea5262e5b1d4dc91fab8d0dbf92ea7dec21fed,1783994814408543064,1783994814408543064,2318,2318,True
1778651618049498624,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651618049498624.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651618049498624.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_90"", ""YAW_270""]",0.0,2.220446049250313e-16,0.0,0,True,True,True,True,24c346e17807c3a6ecaca6a1be5a6f9f0fa3f318675d462310159dd3021f86b5,24c346e17807c3a6ecaca6a1be5a6f9f0fa3f318675d462310159dd3021f86b5,1783994909624420337,1783994909624420337,2318,2318,True
1778651650570397184,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651650570397184.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651650570397184.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_90"", ""YAW_270""]",5.684341886080802e-14,1.743953882635443e-17,0.0,0,True,True,True,True,9cde7331baba93ab19d420eb4f7f9795f80c65f5016453bd315b7dcd77f173bf,9cde7331baba93ab19d420eb4f7f9795f80c65f5016453bd315b7dcd77f173bf,1783995142673125909,1783995142673125909,2322,2322,True
1778651650839160832,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651650839160832.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651650839160832.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_90"", ""YAW_270""]",0.0,1.1102230246251565e-16,1.1102230246251565e-16,0,True,True,True,True,b566c32203bbc0f87835da361039f5f35667efc9d28ba7147ddc2ae6b26d958f,b566c32203bbc0f87835da361039f5f35667efc9d28ba7147ddc2ae6b26d958f,1783996818856791740,1783996818856791740,2317,2317,True
1778651651444080384,eval_outside,challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651651444080384.json,challenge/real_gt_v2/migrated_gt/eval_canonical/_outside_eval_manual_gt/1778651651444080384.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_0"", ""YAW_180""]",0.0,2.220446049250313e-16,0.0,0,True,True,True,True,5b9020b1da5f8f8d9767132f5128fb6873e173fbcfbec0139d8b1fc44d7ca059,5b9020b1da5f8f8d9767132f5128fb6873e173fbcfbec0139d8b1fc44d7ca059,1783995184251987343,1783995184251987343,2318,2318,True
1778652124170068224,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652124170068224.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652124170068224.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_0"", ""YAW_180""]",0.0,1.1102230246251565e-16,1.1102230246251565e-16,0,True,True,True,True,d8c9d438b623b37b0fbea89580e8c546313abaa863fb6c0bbf557cf5a468c97c,d8c9d438b623b37b0fbea89580e8c546313abaa863fb6c0bbf557cf5a468c97c,1786111538986133195,1786111538986133195,2167,2167,True
1778652125245035520,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652125245035520.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652125245035520.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_0"", ""YAW_180""]",0.0,1.1102230246251565e-16,0.0,0,True,True,True,True,3378c526c5e70e295fa70b78f1363dd4ab2339d57c17bdbdb10fbf6f51f307c9,3378c526c5e70e295fa70b78f1363dd4ab2339d57c17bdbdb10fbf6f51f307c9,1786805949910658101,1786805949910658101,2320,2320,True
1778652126319943168,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652126319943168.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652126319943168.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_0"", ""YAW_180""]",0.0,2.220446049250313e-16,0.0,0,True,True,True,True,33b1f51a49207efc305838e8f995c21d08612552d23457e9bec8bb9e7fc155f7,33b1f51a49207efc305838e8f995c21d08612552d23457e9bec8bb9e7fc155f7,1786111538987133209,1786111538987133209,2312,2312,True
1778652127361815808,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652127361815808.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652127361815808.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_0"", ""YAW_180""]",0.0,9.802823227865674e-18,1.1102230246251565e-16,0,True,True,True,True,e52225ebaa9c28d0f83235c63afb008daed34d0c2164919aac05ac8633b5f925,e52225ebaa9c28d0f83235c63afb008daed34d0c2164919aac05ac8633b5f925,1786805927217555190,1786805927217555190,2318,2318,True
1778652128369383168,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652128369383168.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652128369383168.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_0"", ""YAW_180""]",0.0,2.220446049250313e-16,0.0,0,True,True,True,True,ddd0dcb03346c6bb4ddc9692fec5ed4087f0fbbe69f716295ff05ee3bc00006f,ddd0dcb03346c6bb4ddc9692fec5ed4087f0fbbe69f716295ff05ee3bc00006f,1786805970702753167,1786805970702753167,2314,2314,True
1778652130452698368,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652130452698368.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652130452698368.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_0"", ""YAW_180""]",0.0,1.1102230246251565e-16,2.220446049250313e-16,0,True,True,True,True,8528674beecd252f26d8c32394236277200a037cb158e4c9bf2c48e427db2a16,8528674beecd252f26d8c32394236277200a037cb158e4c9bf2c48e427db2a16,1786111538987133209,1786111538987133209,2259,2259,True
1778652132535256576,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652132535256576.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652132535256576.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_0"", ""YAW_180""]",0.0,2.220446049250313e-16,1.1102230246251565e-16,0,True,True,True,True,93e9422309418d0bed817c3f543f639841158c253f70d41ccc24c0d9c200ed56,93e9422309418d0bed817c3f543f639841158c253f70d41ccc24c0d9c200ed56,1786111538987133209,1786111538987133209,2214,2214,True
1778652134517495552,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652134517495552.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652134517495552.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_0"", ""YAW_180""]",0.0,2.220446049250313e-16,2.220446049250313e-16,0,True,True,True,True,808d89ba7192114e89e459eb2c3395e300debcb7463ab8f0f2467c14608fc64f,808d89ba7192114e89e459eb2c3395e300debcb7463ab8f0f2467c14608fc64f,1786111538987133209,1786111538987133209,2310,2310,True
1778652136533958400,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652136533958400.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652136533958400.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_0"", ""YAW_180""]",0.0,2.220446049250313e-16,2.220446049250313e-16,0,True,True,True,True,05b3dba937831e2f5a7ef249cce85935e8c4a109418ff8bb270b7d36509afea5,05b3dba937831e2f5a7ef249cce85935e8c4a109418ff8bb270b7d36509afea5,1786111538988133223,1786111538988133223,2311,2311,True
1778652138515809024,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652138515809024.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652138515809024.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_90"", ""YAW_270""]",5.684341886080802e-14,1.1102230246251565e-16,1.1102230246251565e-16,0,True,True,True,True,3315250fa9b33c14fbdd48a2e6c4dcbf1fc812009c91484175be02eb193d985c,3315250fa9b33c14fbdd48a2e6c4dcbf1fc812009c91484175be02eb193d985c,1786111538988133223,1786111538988133223,2264,2264,True
1778652140531310080,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652140531310080.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652140531310080.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_0"", ""YAW_180""]",0.0,2.220446049250313e-16,0.0,0,True,True,True,True,47a4729308e2eac23412007f361f32f67caac996c9d65d85eadb9932a5eaddf2,47a4729308e2eac23412007f361f32f67caac996c9d65d85eadb9932a5eaddf2,1786111538988133223,1786111538988133223,2361,2361,True
1778652142480077056,eval_pallet07,challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652142480077056.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet07_manual_gt/1778652142480077056.json,CANONICAL_POSE_EQUIVALENCE_RESOLVED,SKIPPED_IDENTICAL,"[""FROZEN_YAW_180_EQUIVALENCE_CLASS"", ""LEGACY_KEYPOINT_PROVENANCE_UNKNOWN"", ""LEGACY_VISIBILITY_UNKNOWN""]","[""YAW_90"", ""YAW_270""]",6.355287432313019e-14,8.608981202484667e-17,0.0,0,True,True,True,True,9f402949e400401a247b6c8688c623c8aa02fb7088f415847750dabb4d36d06d,9f402949e400401a247b6c8688c623c8aa02fb7088f415847750dabb4d36d06d,1786111538988133223,1786111538988133223,2416,2416,True
